a,c,x,qAdv,xAdv,target_count,retarded_count,advanced_full_count,advanced_window_count,e5_numerator,e5_gap,deterministic_atom_gap,advanced_window_gap,closure_percent,partition_ok,pairwise_disjoint_ok,advanced_subset_ok,gap_identity_ok,route_hooks_ok,window_hooks_ok,all_hooks_ok,target_sha256,retarded_sha256,advanced_full_sha256,advanced_window_sha256,advanced_boundary_examples
782,521,400384,256,400128,1003,105,896,896,1002,1,1,0,99.900299103,yes,yes,yes,yes,yes,yes,yes,5c4cf611d99d45887cc65265166099618a18c31b8add6bfaadd38ff34ad83bb0,db7b775b70ec522fac089794ac741c03e664d98127a78b6c68af19b5a111121f,899af154c8c610d047ebdb9643b9f997decea6d0ccaddfd3b6ea51d4794ee83a,899af154c8c610d047ebdb9643b9f997decea6d0ccaddfd3b6ea51d4794ee83a,
791,527,404992,256,404736,1620,431,1187,1187,1619,1,1,0,99.938271605,yes,yes,yes,yes,yes,yes,yes,61289474d6a744bbcc81012a39497a7ef708fa1fb409227ccce7e9798c399144,23c592c7431aded47b2bc722dd34fb86c276fc2adb0e3622b810220fcd6316ae,d821d868c0f429afce9ed71ec13078137fc222756a7bc26c14d9a5682d5dc696,d821d868c0f429afce9ed71ec13078137fc222756a7bc26c14d9a5682d5dc696,
800,533,409600,256,409344,5458,326,5130,5130,5457,1,1,0,99.981678270,yes,yes,yes,yes,yes,yes,yes,238405ff80e5b2bd1b33a83d84850640063242ab04179c8af3440cc4c9c30cbe,822f798b9626d5021c098157b0d66888911a93f9880a0cd8da62a5f5ea85f8e5,403eed02a4f85e64a816e367f7735ab10c3b7cd4698fc1f46e8657b4930bbb14,403eed02a4f85e64a816e367f7735ab10c3b7cd4698fc1f46e8657b4930bbb14,
809,539,414208,256,413952,6631,136,6493,6493,6630,1,1,0,99.984919318,yes,yes,yes,yes,yes,yes,yes,178ab0f3283bc18daba1a84b322b3b8c85fb8ef6a1e21a74abe5177daa60b765,522215ed6d3c4aecbd414104e6528337b2e4e67d437fa92fcf209b60552ea2e6,0545def696ea1f58817b7e2a55ae4ed3ab7161fe01ae08766f6613ee76ee9964,0545def696ea1f58817b7e2a55ae4ed3ab7161fe01ae08766f6613ee76ee9964,
818,545,418816,256,418560,4563,313,4248,4248,4562,1,1,0,99.978084593,yes,yes,yes,yes,yes,yes,yes,ca00b1cae263cc705b2d00fdf0812e11624944e729dca7e4f51a11f037e33d26,4273ca98c6c20197b770db5d9a1a63d2d9ff234c8a4b65419ea932d78634f9c0,68c164e0a20157d94070d80b44d03fd5af1b5bb4a943d61e2b7e6c30bc4b3e4a,68c164e0a20157d94070d80b44d03fd5af1b5bb4a943d61e2b7e6c30bc4b3e4a,
827,551,423424,256,423168,2997,95,2900,2900,2996,1,1,0,99.966633300,yes,yes,yes,yes,yes,yes,yes,c247e75fc473a6d0e49dc7d06b4eaeb86dbe0dc6195696fcdddeadaad121bda7,7617b1e4feb5c0e08fc9033df961664e5259aa937390926b7144818036de2f97,413a85dc93c2d2c1c3204eb4a3e712c219d9cb9abe7d738195e7d8d558008734,413a85dc93c2d2c1c3204eb4a3e712c219d9cb9abe7d738195e7d8d558008734,
836,557,428032,256,427776,6574,112,6460,6460,6573,1,1,0,99.984788561,yes,yes,yes,yes,yes,yes,yes,4dbd724f5ba6b8ab321e20fabbb02bc19146f886608b47864e11df0a6318e105,9f358415620699a4408e7d60d24a72d65073bc745b7f6452a082b55a83d0cc05,959578f6b67a04c1874bc91e903da558dea0ff25299f49a6c786edc593ada231,959578f6b67a04c1874bc91e903da558dea0ff25299f49a6c786edc593ada231,
845,563,432640,256,432384,1262,325,935,935,1261,1,1,0,99.920760697,yes,yes,yes,yes,yes,yes,yes,824350830e39356ca349aaed01df36a12866e303d34651b32c5a91104f69420b,797966e4fbb8ffb6be871518ff4ed6129e453e07912c428eb6aaddcb5ebeb343,5e5f5144d09a4a337534e54c8efc45b039473b75c51a48faf3ae0f15d685bb08,5e5f5144d09a4a337534e54c8efc45b039473b75c51a48faf3ae0f15d685bb08,
854,569,437248,256,436992,7006,390,6614,6614,7005,1,1,0,99.985726520,yes,yes,yes,yes,yes,yes,yes,3b2791b6d8c04134d8003bd973c4663dbdfe42a4a33cba74d4d20b43c426a4b7,4a5dc53c4aeab0d637caf79132912c27a7f2c699fdf66f06df13db113f6203fe,1749ca8280e316058b6cd45b371c413a69d28ec4cb0142dec14f732bd96dfbf8,1749ca8280e316058b6cd45b371c413a69d28ec4cb0142dec14f732bd96dfbf8,
863,575,441856,256,441600,1869,112,1755,1755,1868,1,1,0,99.946495452,yes,yes,yes,yes,yes,yes,yes,51f9c4a539909c8427e4c454e8dbf9d843a1a323466c53a6e0b73849d0c99ee0,7e46b43c1c9a33cfad08d41a9c9cc766d172789f36d08714e2725423a05683d1,8561f69a99c7fbeceb52646452796d4b59a79620a34507337c2e48bd19129a39,8561f69a99c7fbeceb52646452796d4b59a79620a34507337c2e48bd19129a39,
872,581,446464,256,446208,3658,385,3271,3271,3657,1,1,0,99.972662657,yes,yes,yes,yes,yes,yes,yes,b8e8ae0569d0a0827dcf3e524447969130469de5474301210a68d7df531c9288,02b4c485fc75967d8e66c5cff7d08518eebf899be9415bc969ca48b86cc3aa89,71bf9b60fef01eb5778d247aa6bd8468b08867082a9a6ecb42b5653061624f16,71bf9b60fef01eb5778d247aa6bd8468b08867082a9a6ecb42b5653061624f16,
881,587,451072,256,450816,8849,726,8121,8121,8848,1,1,0,99.988699288,yes,yes,yes,yes,yes,yes,yes,89f3f48b020074e5221e8cc1b30a3ad4d7892832a902c028da46e4c283fe0b1a,c3ab3f429d4e8d9f85f9de9788dd8c7dc59a90c87fea5e887fe1628634d32e73,a582dd6290cbf1fefb2a03b9c1dbc04e972039d9b33dca97b4e53cb960ee723a,a582dd6290cbf1fefb2a03b9c1dbc04e972039d9b33dca97b4e53cb960ee723a,
890,593,455680,256,455424,87707,91,87614,87606,87698,9,1,8,99.989738561,yes,yes,yes,yes,yes,yes,yes,82ff8f4eb4c50b22616fbae8b3812da4eb3830a912f4c414c24c3dbd9d74f77b,e05032b4e2aa243bc5224170d22c6e118b1093f9b34d0cfd5e10e40452e9130a,7f45eb0d62bdcdb433ef74c3fcc8d26b1f39ca8a83cbe2f6a680f3d49e34142e,6e7c277b6af008dc69f37fb0e38e210c6fa3c736c611d02f5faf65741f4d6068,303669 303709 455488 455504 455508 455560 455562 455564
899,599,460288,256,460032,1211,195,1014,1014,1210,1,1,0,99.917423617,yes,yes,yes,yes,yes,yes,yes,1eeb9b0d9e7a21bb0ae0bdc4a95a5ea443d6d16f00d83ff78f8cdd198a1658ea,3ff5d8bd06f65ab6e5cd6731dce54ceb79e3514d41103704e6b27e7446c11904,f1c4957047c85106359fbb814c9832908979935f30713e691fd4d6109a6ed8c2,f1c4957047c85106359fbb814c9832908979935f30713e691fd4d6109a6ed8c2,
908,605,464896,256,464640,4517,136,4379,4379,4516,1,1,0,99.977861412,yes,yes,yes,yes,yes,yes,yes,5e1fa3d73f7bac7fd0b39398a1da83c4527ede6d8a60fcca5f316fc0885b67e5,0409f77448ac118234721932f08dcc81b5b3cad36cec09d7357d04d383a26c5d,3f56e7db6e43532b1eed1a000fe4077893403da99dfa12806cd7e2eb539f9e52,3f56e7db6e43532b1eed1a000fe4077893403da99dfa12806cd7e2eb539f9e52,
917,611,469504,256,469248,14890,127,14761,14761,14889,1,1,0,99.993284083,yes,yes,yes,yes,yes,yes,yes,771492ad6df093ab91dccb0847c6f6b2921dd854f5eb7d76f4ae5faf5bbf62bd,316558135df9f9d70370dd774a21d9bb586319d86c5abc475c890cfd6510eaf2,86927256f94e69a73c1035705c1c636ceaa419f3ee0b9a9d3bd5edacf6b565c3,86927256f94e69a73c1035705c1c636ceaa419f3ee0b9a9d3bd5edacf6b565c3,
926,617,474112,256,473856,1354,617,735,735,1353,1,1,0,99.926144756,yes,yes,yes,yes,yes,yes,yes,19f9d4a57570f73f0184440024214e0cfbb53edfc7a6d9ef73531d31faf4dd5a,16ea678ee6e453231d70b0cc4fe2b129dc6ab4f4bb87a00dd80d0a5ecda3da9c,3256928c11449817b25d184b7ab687f4b48937db5930e7e3457f18b195bcc3aa,3256928c11449817b25d184b7ab687f4b48937db5930e7e3457f18b195bcc3aa,
935,623,478720,256,478464,5546,495,5049,5049,5545,1,1,0,99.981968987,yes,yes,yes,yes,yes,yes,yes,caf62d49b26872317b7bf510fcc81bd4ad7b4185eab7616c38d21451c45189d0,2c86b3d1a855e70393a563d093edfb2e4f4d128bf36701901cf9a76b93546ddf,674bd4613d7ec4ef2ad884ffee6c20ac014e2531e6a32fd2e36e607e9b9c1dca,674bd4613d7ec4ef2ad884ffee6c20ac014e2531e6a32fd2e36e607e9b9c1dca,
944,629,483328,256,483072,4123,428,3693,3693,4122,1,1,0,99.975745816,yes,yes,yes,yes,yes,yes,yes,efaa9a3c86adbd2725d6165ca6a6e30705a6e65a58117adf9cd33674f336a222,22292748df3ca69bd27f3fa4aa659959bb9cf3b2fca05b0a94292065102454c5,6114ebd15c45964ecfee327550c0ae34d7e8303f7dcc56c57fb3ae7d097f9eb3,6114ebd15c45964ecfee327550c0ae34d7e8303f7dcc56c57fb3ae7d097f9eb3,
953,635,487936,256,487680,1111,441,668,668,1110,1,1,0,99.909990999,yes,yes,yes,yes,yes,yes,yes,ea5e80667aa1e600925d2c8025f6aca58127bcfe9eacc582480f9d6dfad304d9,8b2fc6fbcf8115490e822a33323c7fb7199d165e938496012e1a7806eaaa78d4,7cd3a760524e5df93d6bd0be35224071a2ebc14e6c401c10c6351ee40d9ead88,7cd3a760524e5df93d6bd0be35224071a2ebc14e6c401c10c6351ee40d9ead88,
962,641,492544,256,492288,10161,128,10031,10031,10160,1,1,0,99.990158449,yes,yes,yes,yes,yes,yes,yes,59d9b5fc8708d2ed5cbd8e072a9b4ed2d62e2abc75347c5d34d26042b34c0685,c63681052aa9014656088b5b299540b6d96bfacf81427f682ac83395f7e9d986,28601f242ad23428535221a6f42a346eb6b15f15bff7dba0f85a6a49cad3afca,28601f242ad23428535221a6f42a346eb6b15f15bff7dba0f85a6a49cad3afca,
971,647,497152,256,496896,8238,144,8092,8091,8236,2,1,1,99.975722263,yes,yes,yes,yes,yes,yes,yes,a066d3b488d9e0484a967f91df4d553f1bf509ad3474c12dec638f613b80b281,7728acf15a9ce6231bf5ac12b4dec1bc2673623e14f523d962c4979fc17123b3,b0ac56fd054aeecaa1e20b44056142c51a5703ad89753d680cb283f4b644ad0d,4b5bee64b283a8ff7e60ad6ea68c76e24e71c45c2179856c1caa5395040eed28,497028
980,653,501760,256,501504,2641,232,2407,2407,2640,1,1,0,99.962135555,yes,yes,yes,yes,yes,yes,yes,d9f4019b8732982369d49a7303d394ba596d9a6d297109cd58eef83ab839efeb,53cde506412e1f0bdc4bee68aacdd8a3b8d74d60881eb4766ca900646e7dc319,cd49701858187150f450dd7e2458a004a5efc8c2d4f01604089112b2658e8eb1,cd49701858187150f450dd7e2458a004a5efc8c2d4f01604089112b2658e8eb1,
989,659,506368,256,506112,3850,102,3746,3746,3849,1,1,0,99.974025974,yes,yes,yes,yes,yes,yes,yes,9250e4ec1b682c1463e0299217d9e705789cd1a2074e4c8156174df2715fe2a4,c7d157e05d3b7d32834e665f675d1773dc60268dd7e7dee80845236d388ee14f,b49ad137fe1b9a5cd0bbfb288a6549146b25971cf672b138d1f2a5e4b8ebf299,b49ad137fe1b9a5cd0bbfb288a6549146b25971cf672b138d1f2a5e4b8ebf299,
998,665,510976,256,510720,5649,129,5518,5518,5648,1,1,0,99.982297752,yes,yes,yes,yes,yes,yes,yes,15190bcbd168f5859be3e0b75df90ffd63bb760fa1382f6d1617429ffcf1db52,f6079b9cdaaa6a67478da40407debbbbb779455898fa6c4ea86a6ee9681db3e4,42dec08c136969798d4c49da7392bdb11acb91cbd4455025229d318421e42dd7,42dec08c136969798d4c49da7392bdb11acb91cbd4455025229d318421e42dd7,
1007,671,515584,256,515328,711,192,517,517,710,1,1,0,99.859353024,yes,yes,yes,yes,yes,yes,yes,76b92d303e9d373442b5b2bc2df78f4fd705d103bca5f354faed4494d1a3d728,a5bb97d5f7166de0b38777936a3af4e93a0b1a7841ccb1a79aa76f3501b52039,63b415a17b8afeda877988c8d4900543468d9a581a110e85e598d11e07f11911,63b415a17b8afeda877988c8d4900543468d9a581a110e85e598d11e07f11911,
1016,677,520192,256,519936,2411,378,2031,2031,2410,1,1,0,99.958523434,yes,yes,yes,yes,yes,yes,yes,633b084a6224c9d1adbe3b33fa40927af875ebc112bcc50e65114f402a782564,307300c195790d4f5738183c1345b034b8f3d5d4c66f84e4fb21dca85fffa1f3,f93781c9150a15c9d125e0faa0d81b7619d9659593d8758fdd8905eb1d38f689,f93781c9150a15c9d125e0faa0d81b7619d9659593d8758fdd8905eb1d38f689,
1025,683,524800,256,524544,3443,191,3250,3250,3442,1,1,0,99.970955562,yes,yes,yes,yes,yes,yes,yes,7a94d186f2cd891e87d5080dc6b6e5a0db13f228af115dd081c735c3a50dce35,a79284ff3452522578c2625a0e48ead4b762f7b5b8d6a5dc452768d0bcde82d4,23b2e7eeb8ed627744e17351373dc87bd8a444837f7b44d9ce8eac20de4f7dc6,23b2e7eeb8ed627744e17351373dc87bd8a444837f7b44d9ce8eac20de4f7dc6,
1034,689,529408,256,529152,3431,380,3049,3049,3430,1,1,0,99.970853978,yes,yes,yes,yes,yes,yes,yes,0ac595e3211a9d45df69979f453ef853e0b521edf940f99943bd278c1232b6ef,2d17ff201dd4e7bf5cf61eb561f82d5b329aef774a152ffac0917a12ac55dfb3,154b85716535b8985274c99bc75e0c2f9539b9faf8cd5a664c431409f41688a5,154b85716535b8985274c99bc75e0c2f9539b9faf8cd5a664c431409f41688a5,
1043,695,534016,256,533760,8073,317,7754,7754,8072,1,1,0,99.987613031,yes,yes,yes,yes,yes,yes,yes,8809799bec5d943da3a7b1b580d4d1a8c1d0ff5b48a6a57982862102c2eacd0a,bf3bc9fca51908523c3cebb6bd90bd8351352501b1e9972140fa68182fe29e6b,63d8ea1348688f0f2b98077f7a636c9fc425fae7bd102117e30adce87ad85e8a,63d8ea1348688f0f2b98077f7a636c9fc425fae7bd102117e30adce87ad85e8a,
1052,701,538624,256,538368,3348,144,3202,3202,3347,1,1,0,99.970131422,yes,yes,yes,yes,yes,yes,yes,c0ffe7991b67bfac825b6cb446747930aab93850a23e27f0f100708e4de7cc46,d70f96ac8f6b25daf65096117e518cb3f1d6963f39e01384696f482e05856321,3b72a6daa832f3a2615892f7b140a6d76d126902b57e227ba65c8228707b7cea,3b72a6daa832f3a2615892f7b140a6d76d126902b57e227ba65c8228707b7cea,
1061,707,543232,256,542976,1611,198,1411,1411,1610,1,1,0,99.937926754,yes,yes,yes,yes,yes,yes,yes,0357704ab42f6c16f20b31f1edc1fb12b7d6d7f665cf56e7c12920b731545e4c,17b0ff9202b849571e78b8205529cbafd91f01f9760838cee8a0dac563a646f9,78fb3ba6063d025df9de346335094b5983f3d5cdb20e0f71cc644a047ab9bee1,78fb3ba6063d025df9de346335094b5983f3d5cdb20e0f71cc644a047ab9bee1,
1070,713,547840,256,547584,3416,369,3045,3045,3415,1,1,0,99.970725995,yes,yes,yes,yes,yes,yes,yes,dbadb363265143174aa9311cb74a9bc03c1eeed412897c9eab10faa338e885e0,2ca158f416d211736215845af417fad1100e8605cce4cea12d26564d1d781e8a,bf96bdb375c8137288e246ad916f395bb417fa64ff47c2ba84b48c4a9f187d41,bf96bdb375c8137288e246ad916f395bb417fa64ff47c2ba84b48c4a9f187d41,
1079,719,552448,256,552192,118638,93,118543,118512,118606,32,1,31,99.973027192,yes,yes,yes,yes,yes,yes,yes,bd0007189d9e15b748f98b0fec967714515df5acafc43817a28194805c127001,ea6be2799bf52b2f61d987d4f86bae65428e64639db8c7222bd737cb16a69720,98f39f9a8b0ff294bcaf19cc416038c42e21800cfe323c404732315143bd75da,4e80ab1bf011f05ba5367bd1fb3c080c82c4e29e3af8e09f78fd686e5cf7526a,163671 245475 245507 327342 368213 368221 368229 368241 368261 368269 490950 491014
1088,725,557056,256,556800,1036,356,678,678,1035,1,1,0,99.903474903,yes,yes,yes,yes,yes,yes,yes,b12a2a54616c1580c6ccaf4f0849f223698924be58c39ccd97638b774e40cc7a,b5f0f20a7e4aa8b7968d796c5260d08ceaac30904e7fa515020714bbda0514bf,8254a89e4340a6811c69621700e0feffb866905e6988e287ec9d9ad4a9d0eadc,8254a89e4340a6811c69621700e0feffb866905e6988e287ec9d9ad4a9d0eadc,
1097,731,561664,256,561408,4861,142,4717,4717,4860,1,1,0,99.979428101,yes,yes,yes,yes,yes,yes,yes,9d4a55b1f0ccb498402ef30fd1b2ca435e449ba00ffdfde91a8657335ea7be32,f03cf9f49bb79e74abc34fc3b2282ddc84e331894420364ce7320368e7dd7e3e,6eaee44b80b381babf04fcb446b5a02d378477254b68bbd0ea716b339dbff246,6eaee44b80b381babf04fcb446b5a02d378477254b68bbd0ea716b339dbff246,
1106,737,566272,256,566016,2254,146,2106,2106,2253,1,1,0,99.955634428,yes,yes,yes,yes,yes,yes,yes,8f5e78292cd3fc04dc2805692241eca8d839645cbe6abfb31b8ffe0c7006ae4c,fc8be19d59f4be7d7b01ec27e71dd64663f702082a6d8f8f4b7fce0757a07ac4,6c0dfc1ede3c5d2c42863024a58d3fdee1631c70de3b3868dfd4aa80e73d9a23,6c0dfc1ede3c5d2c42863024a58d3fdee1631c70de3b3868dfd4aa80e73d9a23,
1115,743,570880,256,570624,1565,448,1115,1115,1564,1,1,0,99.936102236,yes,yes,yes,yes,yes,yes,yes,88a56b78d28dbb2ff85b39767c7660358691af99fa5e4c19eac2181e39a0d895,214c74f0c87cdfe9beea0cb6a338c466843eb8da90f30b44621443a36c9ecc77,3214a779b2f4f6bb75b60c0ecc6d938cdae10dc0c6de1fcae9b0d79205d89b4b,3214a779b2f4f6bb75b60c0ecc6d938cdae10dc0c6de1fcae9b0d79205d89b4b,
1124,749,575488,256,575232,7563,195,7366,7366,7562,1,1,0,99.986777734,yes,yes,yes,yes,yes,yes,yes,bb7f2b97d80ada47ad9aa67963190fbad27c64a5fec18fd3bd993f39929f8740,69a47ca83adcad69190784197028f637ec2346ade42492012a9080310e13c407,701cd1aef6d10de5e863de2619bf5718e72a6fdfe4a4a6e9bb6dbda0fe84eae2,701cd1aef6d10de5e863de2619bf5718e72a6fdfe4a4a6e9bb6dbda0fe84eae2,
1133,755,580096,256,579840,5564,122,5440,5440,5563,1,1,0,99.982027318,yes,yes,yes,yes,yes,yes,yes,3027d2c46bdeb5b74c1567c2020f0d7b449ec24570b54b053e00853e92fdf6df,232b22aa351e3cf01ffa9e6c3f3f8fb77fe9c07aa417ca2e6b955257a8fb8465,fe231573ea86ef614f490ad6f717fd163cfdfa37b47cbc979a8b71675eef7b95,fe231573ea86ef614f490ad6f717fd163cfdfa37b47cbc979a8b71675eef7b95,
1142,761,584704,256,584448,1249,214,1033,1033,1248,1,1,0,99.919935949,yes,yes,yes,yes,yes,yes,yes,eafc8cf32b49be6f613ee003c0ed3164ad160b84325e820e6f35310a79aad9c5,be68fbe69566a90008f465f5f012c6dd90072e1e550f01f1203aee2f7f8436c1,5e6c41e7d9cc016ce8989529ff7e47c2f79011383d64ae1660d9d014f1b81091,5e6c41e7d9cc016ce8989529ff7e47c2f79011383d64ae1660d9d014f1b81091,
1151,767,589312,256,589056,9305,92,9211,9211,9304,1,1,0,99.989253090,yes,yes,yes,yes,yes,yes,yes,84de37af11ae1ed5183b40e6e9dd7e4160a91f8678a167f0ef330b71ec03d40e,0a5f6f7a2cd8b5fc0b125ecd7a0f9569451ee9e22efbd6f5327baba7c4c856e2,531de744ed2a96e4d849ca81eb1f5f5b5dddd5fb5541af7ddde2cddb8c26a096,531de744ed2a96e4d849ca81eb1f5f5b5dddd5fb5541af7ddde2cddb8c26a096,
1160,773,593920,256,593664,6595,382,6211,6211,6594,1,1,0,99.984836998,yes,yes,yes,yes,yes,yes,yes,f5b1d177653ed14e994ddd3b7fe40c6249b3003d0247c007f3ac3c6ff239a313,012b2bab257e56e7776acde58744e1807d0472899089300686e56c54cea02c9d,6a6bb5da6b7463f6a791a34aa01580fab788f1b42540b2ce23080a9f93b81d9f,6a6bb5da6b7463f6a791a34aa01580fab788f1b42540b2ce23080a9f93b81d9f,
1169,779,598528,256,598272,1123,489,632,632,1122,1,1,0,99.910952805,yes,yes,yes,yes,yes,yes,yes,903443a34751115234058d3c30900cd8aa0cd39a3218ad1db3e50f9d6fede06e,b0f62d8dc8d5fb1569f000c7192e91c8218703887ea0ee8f1652054fcf0f8543,6a652342dade40e08d8b0236aea4cd3e1aca409676ca25d2ea2792e65ea6e888,6a652342dade40e08d8b0236aea4cd3e1aca409676ca25d2ea2792e65ea6e888,
1178,785,603136,256,602880,3016,287,2727,2727,3015,1,1,0,99.966843501,yes,yes,yes,yes,yes,yes,yes,549af9a4a03ec9c3b0ff16a91695f900bd950f1fdd30d98e975ca6579f33f560,c1d6dac3ed56b7f7506fd77612f4293917254f3ac51579cde4da0b27848caa53,c90006a787fb401910dd619bdc9d29c6e16bb841eabec531ae9571cdf1338254,c90006a787fb401910dd619bdc9d29c6e16bb841eabec531ae9571cdf1338254,
1187,791,607744,256,607488,2615,150,2463,2463,2614,1,1,0,99.961759082,yes,yes,yes,yes,yes,yes,yes,b8410bf1ff86810c21d08cd0f63f348084394e3700feee5bc2cd176c04a66be9,5b4640b712c1d73c42f364279c2fcb17252085dc2bf23cc49c3996d1a267b760,5d1465df379b48affb4779094c9f160f39c6cfcee675b24849a387ec9632f0d6,5d1465df379b48affb4779094c9f160f39c6cfcee675b24849a387ec9632f0d6,
1196,797,612352,256,612096,4188,1070,3116,3116,4187,1,1,0,99.976122254,yes,yes,yes,yes,yes,yes,yes,29e4560e567505c18a02ec15b8cca034124b66a4b4e17563b501263c0bad0c21,dcd05e654c1a3c8442ad4e305a7e0fa2730c47068edc9740cb44066815bb15d8,f85190a7a78af541fd6dc215ca25f50468d8e300e5ba70d46ef0905aae4da628,f85190a7a78af541fd6dc215ca25f50468d8e300e5ba70d46ef0905aae4da628,
